source,method,metric,kind,n,value,observed_std,ci_low,ci_high,n_draws,combo_id,cohort,cancer,cancer_prefix,norm,model,off_aug,batch,data_type,model_type,title
real,LOGIS,f1_score,observed,20.0,0.556,0.20464603587658378,,,5.0,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-50,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-50
real,LOGIS,f1_score,fitted,25.88888888888889,0.5921675827382471,,-1.9244915443084126e+52,1.9244915443084126e+52,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-50,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-50
real,LOGIS,f1_score,fitted,26.424242424242422,0.5921680229333331,,-7.999392563691594e+51,7.999392563691594e+51,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-50,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-50
real,LOGIS,f1_score,fitted,26.95959595959596,0.5921682080265319,,-3.477996766822433e+51,3.477996766822433e+51,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-50,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-50
real,LOGIS,f1_score,fitted,27.494949494949495,0.5921682872089845,,-1.5071319322897206e+51,1.5071319322897206e+51,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-50,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-50
real,LOGIS,f1_score,fitted,28.03030303030303,0.5921683216493411,,-6.955993533644866e+50,6.955993533644866e+50,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-50,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-50
real,LOGIS,f1_score,fitted,28.565656565656568,0.5921683368698928,,-3.477996766822433e+50,3.477996766822433e+50,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-50,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-50
real,LOGIS,f1_score,fitted,29.1010101010101,0.5921683437004587,,-1.1593322556074776e+50,1.1593322556074776e+50,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-50,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-50
real,LOGIS,f1_score,fitted,29.636363636363637,0.5921683468114616,,0.5921683468114616,0.5921683468114616,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-50,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-50
real,LOGIS,f1_score,fitted,30.17171717171717,0.5921683482487002,,0.5921683482487002,0.5921683482487002,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-50,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-50
real,LOGIS,f1_score,fitted,30.707070707070706,0.5921683489218659,,0.5921683489218659,0.5921683489218659,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-50,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-50
real,LOGIS,f1_score,fitted,31.242424242424242,0.5921683492413659,,0.5921683492413659,0.5921683492413659,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-50,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-50
real,LOGIS,f1_score,fitted,31.77777777777778,0.592168349394961,,-1.1593322556074776e+50,1.1593322556074776e+50,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-50,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-50
real,LOGIS,f1_score,fitted,32.313131313131315,0.5921683494697185,,0.5921683494697185,0.5921683494697185,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-50,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-50
real,LOGIS,f1_score,fitted,32.848484848484844,0.5921683495065418,,0.5921683495065418,0.5921683495065418,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-50,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-50
real,LOGIS,f1_score,fitted,33.38383838383838,0.5921683495248908,,0.5921683495248908,0.5921683495248908,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-50,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-50
real,LOGIS,f1_score,fitted,33.91919191919192,0.5921683495341371,,0.5921683495341371,0.5921683495341371,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-50,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-50
real,LOGIS,f1_score,fitted,34.45454545454545,0.5921683495388471,,0.5921683495388471,0.5921683495388471,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-50,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-50
real,LOGIS,f1_score,fitted,34.98989898989899,0.5921683495412717,,0.5921683495412717,0.5921683495412717,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-50,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-50
real,LOGIS,f1_score,fitted,35.525252525252526,0.5921683495425326,,0.5921683495425326,0.5921683495425326,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-50,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-50
real,LOGIS,f1_score,fitted,36.06060606060606,0.5921683495431949,,0.5921683495431949,0.5921683495431949,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-50,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-50
real,LOGIS,f1_score,fitted,36.5959595959596,0.5921683495435459,,0.5921683495435459,0.5921683495435459,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-50,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-50
real,LOGIS,f1_score,fitted,37.131313131313135,0.5921683495437339,,0.5921683495437339,0.5921683495437339,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-50,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-50
real,LOGIS,f1_score,fitted,37.66666666666667,0.5921683495438353,,0.5921683495438353,0.5921683495438353,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-50,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-50
real,LOGIS,f1_score,fitted,38.2020202020202,0.5921683495438906,,0.5921683495438906,0.5921683495438906,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-50,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-50
real,LOGIS,f1_score,fitted,38.73737373737374,0.5921683495439211,,0.5921683495439211,0.5921683495439211,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-50,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-50
real,LOGIS,f1_score,fitted,39.27272727272727,0.5921683495439379,,0.5921683495439379,0.5921683495439379,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-50,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-50
real,LOGIS,f1_score,fitted,39.80808080808081,0.5921683495439473,,0.5921683495439473,0.5921683495439473,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-50,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-50
real,LOGIS,f1_score,fitted,40.34343434343434,0.5921683495439526,,0.5921683495439526,0.5921683495439526,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-50,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-50
real,LOGIS,f1_score,fitted,40.878787878787875,0.5921683495439556,,0.5921683495439556,0.5921683495439556,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-50,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-50
real,LOGIS,f1_score,fitted,41.41414141414141,0.5921683495439574,,0.5921683495439574,0.5921683495439574,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-50,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-50
real,LOGIS,f1_score,fitted,41.94949494949495,0.5921683495439583,,0.5921683495439583,0.5921683495439583,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-50,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-50
real,LOGIS,f1_score,fitted,42.484848484848484,0.5921683495439589,,0.5921683495439589,0.5921683495439589,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-50,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-50
real,LOGIS,f1_score,fitted,43.02020202020202,0.5921683495439592,,0.5921683495439592,0.5921683495439592,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-50,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-50
real,LOGIS,f1_score,fitted,43.55555555555556,0.5921683495439594,,0.5921683495439594,0.5921683495439594,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-50,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-50
real,LOGIS,f1_score,fitted,44.09090909090909,0.5921683495439595,,0.5921683495439595,0.5921683495439595,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-50,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-50
real,LOGIS,f1_score,fitted,44.62626262626263,0.5921683495439596,,0.5921683495439596,0.5921683495439596,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-50,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-50
real,LOGIS,f1_score,fitted,45.161616161616166,0.5921683495439596,,0.5921683495439596,0.5921683495439596,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-50,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-50
real,LOGIS,f1_score,fitted,45.696969696969695,0.5921683495439597,,0.5921683495439597,0.5921683495439597,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-50,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-50
real,LOGIS,f1_score,fitted,46.23232323232323,0.5921683495439597,,0.5921683495439597,0.5921683495439597,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-50,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-50
real,LOGIS,f1_score,fitted,46.76767676767677,0.5921683495439597,,0.5921683495439597,0.5921683495439597,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-50,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-50
real,LOGIS,f1_score,fitted,47.303030303030305,0.5921683495439597,,0.5921683495439597,0.5921683495439597,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-50,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-50
real,LOGIS,f1_score,fitted,47.838383838383834,0.5921683495439597,,0.5921683495439597,0.5921683495439597,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-50,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-50
real,LOGIS,f1_score,fitted,48.37373737373737,0.5921683495439597,,0.5921683495439597,0.5921683495439597,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-50,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-50
real,LOGIS,f1_score,fitted,48.90909090909091,0.5921683495439597,,0.5921683495439597,0.5921683495439597,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-50,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-50
real,LOGIS,f1_score,fitted,49.44444444444444,0.5921683495439597,,0.5921683495439597,0.5921683495439597,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-50,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-50
real,LOGIS,f1_score,fitted,49.97979797979798,0.5921683495439597,,0.5921683495439597,0.5921683495439597,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-50,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-50
real,LOGIS,f1_score,fitted,50.515151515151516,0.5921683495439597,,0.5921683495439597,0.5921683495439597,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-50,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-50
real,LOGIS,f1_score,fitted,51.05050505050505,0.5921683495439597,,0.5921683495439597,0.5921683495439597,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-50,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-50
real,LOGIS,f1_score,fitted,51.58585858585859,0.5921683495439597,,0.5921683495439597,0.5921683495439597,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-50,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-50
real,LOGIS,f1_score,fitted,52.121212121212125,0.5921683495439597,,0.5921683495439597,0.5921683495439597,,fivesubtypes_rna_cvae:SKCM:DESeq:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,DESeq,CVAE1-50,offaug_none,1,miRNA,CVAE,SKCM | DESeq | offaug_none | CVAE1-50
