source,method,metric,kind,n,value,observed_std,ci_low,ci_high,n_draws,combo_id,cohort,cancer,cancer_prefix,norm,model,off_aug,batch,data_type,model_type,title
real,KNN,auc,fitted,66.34343434343435,0.772368246987992,,0.7715189639207046,0.7732175300552794,,fivesubtypes_rna_cvae:COAD:raw:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,raw,CVAE1-50,offaug_none,1,miRNA,CVAE,COAD | raw | offaug_none | CVAE1-50
real,KNN,auc,fitted,67.0909090909091,0.7730537659708627,,0.7722142510856623,0.7738932808560631,,fivesubtypes_rna_cvae:COAD:raw:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,raw,CVAE1-50,offaug_none,1,miRNA,CVAE,COAD | raw | offaug_none | CVAE1-50
real,KNN,auc,fitted,67.83838383838383,0.7737314593833653,,0.7729014657318278,0.7745614530349028,,fivesubtypes_rna_cvae:COAD:raw:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,raw,CVAE1-50,offaug_none,1,miRNA,CVAE,COAD | raw | offaug_none | CVAE1-50
real,KNN,auc,fitted,68.58585858585859,0.774401501322258,,0.7735808368333886,0.7752221658111275,,fivesubtypes_rna_cvae:COAD:raw:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,raw,CVAE1-50,offaug_none,1,miRNA,CVAE,COAD | raw | offaug_none | CVAE1-50
real,KNN,auc,fitted,69.33333333333334,0.7750640601662275,,0.7742525053303152,0.7758756150021399,,fivesubtypes_rna_cvae:COAD:raw:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,raw,CVAE1-50,offaug_none,1,miRNA,CVAE,COAD | raw | offaug_none | CVAE1-50
real,KNN,auc,fitted,70.08080808080808,0.7757192988229931,,0.7749166615690422,0.776521936076944,,fivesubtypes_rna_cvae:COAD:raw:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,raw,CVAE1-50,offaug_none,1,miRNA,CVAE,COAD | raw | offaug_none | CVAE1-50
real,KNN,auc,fitted,70.82828282828282,0.7763673749632201,,0.7755734632202347,0.7771612867062054,,fivesubtypes_rna_cvae:COAD:raw:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,raw,CVAE1-50,offaug_none,1,miRNA,CVAE,COAD | raw | offaug_none | CVAE1-50
real,KNN,auc,fitted,71.57575757575758,0.7770084412420855,,0.7762230629390688,0.7777938195451021,,fivesubtypes_rna_cvae:COAD:raw:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,raw,CVAE1-50,offaug_none,1,miRNA,CVAE,COAD | raw | offaug_none | CVAE1-50
real,KNN,auc,fitted,72.32323232323233,0.7776426455092631,,0.7768656360139335,0.7784196550045926,,fivesubtypes_rna_cvae:COAD:raw:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,raw,CVAE1-50,offaug_none,1,miRNA,CVAE,COAD | raw | offaug_none | CVAE1-50
real,KNN,auc,fitted,73.07070707070707,0.778270131008048,,0.7775013256881228,0.7790389363279732,,fivesubtypes_rna_cvae:COAD:raw:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,raw,CVAE1-50,offaug_none,1,miRNA,CVAE,COAD | raw | offaug_none | CVAE1-50
real,KNN,auc,fitted,73.81818181818181,0.7788910365642896,,0.778130243348772,0.7796518297798072,,fivesubtypes_rna_cvae:COAD:raw:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,raw,CVAE1-50,offaug_none,1,miRNA,CVAE,COAD | raw | offaug_none | CVAE1-50
real,KNN,auc,fitted,74.56565656565657,0.7795054967657506,,0.7787525510223599,0.7802584425091414,,fivesubtypes_rna_cvae:COAD:raw:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,raw,CVAE1-50,offaug_none,1,miRNA,CVAE,COAD | raw | offaug_none | CVAE1-50
real,KNN,auc,fitted,75.31313131313132,0.780113642132463,,0.7793684203869862,0.7808588638779399,,fivesubtypes_rna_cvae:COAD:raw:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,raw,CVAE1-50,offaug_none,1,miRNA,CVAE,COAD | raw | offaug_none | CVAE1-50
real,KNN,auc,fitted,76.06060606060606,0.7807155992786265,,0.7799779094600677,0.7814532890971854,,fivesubtypes_rna_cvae:COAD:raw:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,raw,CVAE1-50,offaug_none,1,miRNA,CVAE,COAD | raw | offaug_none | CVAE1-50
real,KNN,auc,fitted,76.8080808080808,0.781311491066542,,0.780581182261976,0.7820417998711079,,fivesubtypes_rna_cvae:COAD:raw:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,raw,CVAE1-50,offaug_none,1,miRNA,CVAE,COAD | raw | offaug_none | CVAE1-50
real,KNN,auc,fitted,77.55555555555556,0.7819014367530435,,0.7811783992076159,0.782624474298471,,fivesubtypes_rna_cvae:COAD:raw:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,raw,CVAE1-50,offaug_none,1,miRNA,CVAE,COAD | raw | offaug_none | CVAE1-50
real,KNN,auc,fitted,78.30303030303031,0.7824855521288696,,0.7817696212102969,0.7832014830474423,,fivesubtypes_rna_cvae:COAD:raw:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,raw,CVAE1-50,offaug_none,1,miRNA,CVAE,COAD | raw | offaug_none | CVAE1-50
real,KNN,auc,fitted,79.05050505050505,0.7830639496513716,,0.7823549881660851,0.7837729111366581,,fivesubtypes_rna_cvae:COAD:raw:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,raw,CVAE1-50,offaug_none,1,miRNA,CVAE,COAD | raw | offaug_none | CVAE1-50
real,KNN,auc,fitted,79.79797979797979,0.7836367385709408,,0.7829346230447304,0.7843388540971513,,fivesubtypes_rna_cvae:COAD:raw:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,raw,CVAE1-50,offaug_none,1,miRNA,CVAE,COAD | raw | offaug_none | CVAE1-50
real,KNN,auc,fitted,80.54545454545455,0.7842040250515063,,0.7835086182908015,0.7848994318122111,,fivesubtypes_rna_cvae:COAD:raw:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,raw,CVAE1-50,offaug_none,1,miRNA,CVAE,COAD | raw | offaug_none | CVAE1-50
real,KNN,auc,fitted,81.2929292929293,0.7847659122854354,,0.7840771182547392,0.7854547063161315,,fivesubtypes_rna_cvae:COAD:raw:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,raw,CVAE1-50,offaug_none,1,miRNA,CVAE,COAD | raw | offaug_none | CVAE1-50
real,KNN,auc,fitted,82.04040404040404,0.7853225006031406,,0.7846401683895271,0.786004832816754,,fivesubtypes_rna_cvae:COAD:raw:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,raw,CVAE1-50,offaug_none,1,miRNA,CVAE,COAD | raw | offaug_none | CVAE1-50
real,KNN,auc,fitted,82.78787878787878,0.7858738875776916,,0.7851978937069496,0.7865498814484336,,fivesubtypes_rna_cvae:COAD:raw:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,raw,CVAE1-50,offaug_none,1,miRNA,CVAE,COAD | raw | offaug_none | CVAE1-50
real,KNN,auc,fitted,83.53535353535354,0.7864201681246927,,0.7857503891226093,0.7870899471267762,,fivesubtypes_rna_cvae:COAD:raw:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,raw,CVAE1-50,offaug_none,1,miRNA,CVAE,COAD | raw | offaug_none | CVAE1-50
real,KNN,auc,fitted,84.28282828282829,0.7869614345976883,,0.786297788148123,0.7876250810472536,,fivesubtypes_rna_cvae:COAD:raw:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,raw,CVAE1-50,offaug_none,1,miRNA,CVAE,COAD | raw | offaug_none | CVAE1-50
real,KNN,auc,fitted,85.03030303030303,0.7874977768793288,,0.7868401395080696,0.7881554142505879,,fivesubtypes_rna_cvae:COAD:raw:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,raw,CVAE1-50,offaug_none,1,miRNA,CVAE,COAD | raw | offaug_none | CVAE1-50
real,KNN,auc,fitted,85.77777777777779,0.7880292824685251,,0.7873775581400743,0.788681006796976,,fivesubtypes_rna_cvae:COAD:raw:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,raw,CVAE1-50,offaug_none,1,miRNA,CVAE,COAD | raw | offaug_none | CVAE1-50
real,KNN,auc,fitted,86.52525252525253,0.7885560365637978,,0.7879101018039433,0.7892019713236523,,fivesubtypes_rna_cvae:COAD:raw:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,raw,CVAE1-50,offaug_none,1,miRNA,CVAE,COAD | raw | offaug_none | CVAE1-50
real,KNN,auc,fitted,87.27272727272728,0.7890781221430221,,0.7884378809162669,0.7897183633697773,,fivesubtypes_rna_cvae:COAD:raw:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,raw,CVAE1-50,offaug_none,1,miRNA,CVAE,COAD | raw | offaug_none | CVAE1-50
real,KNN,auc,fitted,88.02020202020202,0.7895956200397498,,0.7889610037493081,0.7902302363301915,,fivesubtypes_rna_cvae:COAD:raw:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,raw,CVAE1-50,offaug_none,1,miRNA,CVAE,COAD | raw | offaug_none | CVAE1-50
real,KNN,auc,fitted,88.76767676767678,0.7901086090162854,,0.7894794804685897,0.7907377375639811,,fivesubtypes_rna_cvae:COAD:raw:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,raw,CVAE1-50,offaug_none,1,miRNA,CVAE,COAD | raw | offaug_none | CVAE1-50
real,KNN,auc,fitted,89.51515151515152,0.7906171658336822,,0.7899934564319467,0.7912408752354178,,fivesubtypes_rna_cvae:COAD:raw:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,raw,CVAE1-50,offaug_none,1,miRNA,CVAE,COAD | raw | offaug_none | CVAE1-50
real,KNN,auc,fitted,90.26262626262627,0.7911213653188076,,0.7905029790275354,0.7917397516100798,,fivesubtypes_rna_cvae:COAD:raw:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,raw,CVAE1-50,offaug_none,1,miRNA,CVAE,COAD | raw | offaug_none | CVAE1-50
real,KNN,auc,fitted,91.01010101010101,0.7916212804286278,,0.7910081349316775,0.792234425925578,,fivesubtypes_rna_cvae:COAD:raw:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,raw,CVAE1-50,offaug_none,1,miRNA,CVAE,COAD | raw | offaug_none | CVAE1-50
real,KNN,auc,fitted,91.75757575757576,0.7921169823118477,,0.791508967854365,0.7927249967693304,,fivesubtypes_rna_cvae:COAD:raw:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,raw,CVAE1-50,offaug_none,1,miRNA,CVAE,COAD | raw | offaug_none | CVAE1-50
real,KNN,auc,fitted,92.5050505050505,0.7926085403680361,,0.7920056020725926,0.7932114786634795,,fivesubtypes_rna_cvae:COAD:raw:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,raw,CVAE1-50,offaug_none,1,miRNA,CVAE,COAD | raw | offaug_none | CVAE1-50
real,KNN,auc,fitted,93.25252525252526,0.7930960223043542,,0.7924980504160946,0.7936939941926138,,fivesubtypes_rna_cvae:COAD:raw:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,raw,CVAE1-50,offaug_none,1,miRNA,CVAE,COAD | raw | offaug_none | CVAE1-50
real,KNN,auc,fitted,94.0,0.7935794941900112,,0.7929864201121525,0.7941725682678699,,fivesubtypes_rna_cvae:COAD:raw:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,raw,CVAE1-50,offaug_none,1,miRNA,CVAE,COAD | raw | offaug_none | CVAE1-50
real,RF,f1_score,observed,20.0,0.672,0.10256705123966466,,,5.0,fivesubtypes_rna_cvae:COAD:raw:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,raw,CVAE1-50,offaug_none,1,miRNA,CVAE,COAD | raw | offaug_none | CVAE1-50
real,RF,f1_score,observed,27.0,0.6966190476190476,0.06039796215270464,,,5.0,fivesubtypes_rna_cvae:COAD:raw:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,raw,CVAE1-50,offaug_none,1,miRNA,CVAE,COAD | raw | offaug_none | CVAE1-50
real,RF,f1_score,observed,33.0,0.7152539682539683,0.07761242140704118,,,5.0,fivesubtypes_rna_cvae:COAD:raw:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,raw,CVAE1-50,offaug_none,1,miRNA,CVAE,COAD | raw | offaug_none | CVAE1-50
real,RF,f1_score,observed,40.0,0.7241269841269842,0.11793068626277325,,,5.0,fivesubtypes_rna_cvae:COAD:raw:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,raw,CVAE1-50,offaug_none,1,miRNA,CVAE,COAD | raw | offaug_none | CVAE1-50
real,RF,f1_score,observed,47.0,0.7517070707070707,0.0693284191443229,,,5.0,fivesubtypes_rna_cvae:COAD:raw:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,raw,CVAE1-50,offaug_none,1,miRNA,CVAE,COAD | raw | offaug_none | CVAE1-50
real,RF,f1_score,observed,54.0,0.748008547008547,0.08858070698088807,,,5.0,fivesubtypes_rna_cvae:COAD:raw:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,raw,CVAE1-50,offaug_none,1,miRNA,CVAE,COAD | raw | offaug_none | CVAE1-50
real,RF,f1_score,observed,60.0,0.7972392052392052,0.05470578582069841,,,5.0,fivesubtypes_rna_cvae:COAD:raw:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,raw,CVAE1-50,offaug_none,1,miRNA,CVAE,COAD | raw | offaug_none | CVAE1-50
real,RF,f1_score,observed,67.0,0.752065601065601,0.045729603252506794,,,5.0,fivesubtypes_rna_cvae:COAD:raw:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,raw,CVAE1-50,offaug_none,1,miRNA,CVAE,COAD | raw | offaug_none | CVAE1-50
real,RF,f1_score,observed,74.0,0.7420961554785084,0.04719877252696594,,,5.0,fivesubtypes_rna_cvae:COAD:raw:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,raw,CVAE1-50,offaug_none,1,miRNA,CVAE,COAD | raw | offaug_none | CVAE1-50
real,RF,f1_score,observed,81.0,0.7792388569462873,0.035895059699103754,,,5.0,fivesubtypes_rna_cvae:COAD:raw:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,raw,CVAE1-50,offaug_none,1,miRNA,CVAE,COAD | raw | offaug_none | CVAE1-50
real,RF,f1_score,observed,87.0,0.7676121922453192,0.02748580672913782,,,5.0,fivesubtypes_rna_cvae:COAD:raw:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,raw,CVAE1-50,offaug_none,1,miRNA,CVAE,COAD | raw | offaug_none | CVAE1-50
real,RF,f1_score,observed,94.0,0.7958935808287673,0.009203233596380313,,,5.0,fivesubtypes_rna_cvae:COAD:raw:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,raw,CVAE1-50,offaug_none,1,miRNA,CVAE,COAD | raw | offaug_none | CVAE1-50
real,RF,f1_score,fitted,20.0,0.6695756189011703,,0.6586641768975322,0.6804870609048085,,fivesubtypes_rna_cvae:COAD:raw:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,raw,CVAE1-50,offaug_none,1,miRNA,CVAE,COAD | raw | offaug_none | CVAE1-50
real,RF,f1_score,fitted,20.747474747474747,0.6735793760060491,,0.6632874778584323,0.6838712741536659,,fivesubtypes_rna_cvae:COAD:raw:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,raw,CVAE1-50,offaug_none,1,miRNA,CVAE,COAD | raw | offaug_none | CVAE1-50
real,RF,f1_score,fitted,21.494949494949495,0.6773597246908537,,0.6676320813574821,0.6870873680242253,,fivesubtypes_rna_cvae:COAD:raw:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,raw,CVAE1-50,offaug_none,1,miRNA,CVAE,COAD | raw | offaug_none | CVAE1-50
real,RF,f1_score,fitted,22.242424242424242,0.6809362702930931,,0.6717241961687983,0.6901483444173879,,fivesubtypes_rna_cvae:COAD:raw:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,raw,CVAE1-50,offaug_none,1,miRNA,CVAE,COAD | raw | offaug_none | CVAE1-50
real,RF,f1_score,fitted,22.98989898989899,0.6843263121400933,,0.6755867669684139,0.6930658573117727,,fivesubtypes_rna_cvae:COAD:raw:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,raw,CVAE1-50,offaug_none,1,miRNA,CVAE,COAD | raw | offaug_none | CVAE1-50
real,RF,f1_score,fitted,23.737373737373737,0.6875451792948661,,0.679239942738472,0.6958504158512603,,fivesubtypes_rna_cvae:COAD:raw:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,raw,CVAE1-50,offaug_none,1,miRNA,CVAE,COAD | raw | offaug_none | CVAE1-50
real,RF,f1_score,fitted,24.484848484848484,0.69060650860303,,0.6827015169520984,0.6985115002539616,,fivesubtypes_rna_cvae:COAD:raw:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,raw,CVAE1-50,offaug_none,1,miRNA,CVAE,COAD | raw | offaug_none | CVAE1-50
real,RF,f1_score,fitted,25.232323232323232,0.6935224763812806,,0.68598726244057,0.7010576903219913,,fivesubtypes_rna_cvae:COAD:raw:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,raw,CVAE1-50,offaug_none,1,miRNA,CVAE,COAD | raw | offaug_none | CVAE1-50
real,RF,f1_score,fitted,25.97979797979798,0.6963039925951503,,0.6891111845303289,0.7034968006599717,,fivesubtypes_rna_cvae:COAD:raw:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,raw,CVAE1-50,offaug_none,1,miRNA,CVAE,COAD | raw | offaug_none | CVAE1-50
real,RF,f1_score,fitted,26.727272727272727,0.6989608644836978,,0.6920858615454389,0.7058358674219566,,fivesubtypes_rna_cvae:COAD:raw:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,raw,CVAE1-50,offaug_none,1,miRNA,CVAE,COAD | raw | offaug_none | CVAE1-50
real,RF,f1_score,fitted,27.474747474747474,0.7015019351431309,,0.6949224949523248,0.7080813753339369,,fivesubtypes_rna_cvae:COAD:raw:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,raw,CVAE1-50,offaug_none,1,miRNA,CVAE,COAD | raw | offaug_none | CVAE1-50
real,RF,f1_score,fitted,28.22222222222222,0.7039352014666111,,0.6976311746977161,0.7102392282355062,,fivesubtypes_rna_cvae:COAD:raw:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,raw,CVAE1-50,offaug_none,1,miRNA,CVAE,COAD | raw | offaug_none | CVAE1-50
real,RF,f1_score,fitted,28.96969696969697,0.7062679149712561,,0.7002210389949035,0.7123147909476086,,fivesubtypes_rna_cvae:COAD:raw:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,raw,CVAE1-50,offaug_none,1,miRNA,CVAE,COAD | raw | offaug_none | CVAE1-50
real,RF,f1_score,fitted,29.717171717171716,0.7085066683653629,,0.7027002724520811,0.7143130642786447,,fivesubtypes_rna_cvae:COAD:raw:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,raw,CVAE1-50,offaug_none,1,miRNA,CVAE,COAD | raw | offaug_none | CVAE1-50
real,RF,f1_score,fitted,30.464646464646464,0.7106574701745849,,0.7050763723161014,0.7162385680330684,,fivesubtypes_rna_cvae:COAD:raw:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,raw,CVAE1-50,offaug_none,1,miRNA,CVAE,COAD | raw | offaug_none | CVAE1-50
real,RF,f1_score,fitted,31.21212121212121,0.7127258093219988,,0.7073561246136608,0.7180954940303368,,fivesubtypes_rna_cvae:COAD:raw:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,raw,CVAE1-50,offaug_none,1,miRNA,CVAE,COAD | raw | offaug_none | CVAE1-50
real,RF,f1_score,fitted,31.95959595959596,0.7147167112188241,,0.7095457044614595,0.7198877179761887,,fivesubtypes_rna_cvae:COAD:raw:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,raw,CVAE1-50,offaug_none,1,miRNA,CVAE,COAD | raw | offaug_none | CVAE1-50
real,RF,f1_score,fitted,32.707070707070706,0.7166347866510969,,0.7116507544325035,0.7216188188696904,,fivesubtypes_rna_cvae:COAD:raw:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,raw,CVAE1-50,offaug_none,1,miRNA,CVAE,COAD | raw | offaug_none | CVAE1-50
real,RF,f1_score,fitted,33.45454545454545,0.7184842745285176,,0.7136764715243938,0.7232920775326414,,fivesubtypes_rna_cvae:COAD:raw:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,raw,CVAE1-50,offaug_none,1,miRNA,CVAE,COAD | raw | offaug_none | CVAE1-50
real,RF,f1_score,fitted,34.2020202020202,0.7202690793839404,,0.7156276004393747,0.724910558328506,,fivesubtypes_rna_cvae:COAD:raw:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,raw,CVAE1-50,offaug_none,1,miRNA,CVAE,COAD | raw | offaug_none | CVAE1-50
real,RF,f1_score,fitted,34.94949494949495,0.7219928043670379,,0.7175084518381838,0.7264771568958921,,fivesubtypes_rna_cvae:COAD:raw:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,raw,CVAE1-50,offaug_none,1,miRNA,CVAE,COAD | raw | offaug_none | CVAE1-50
real,RF,f1_score,fitted,35.696969696969695,0.7236587803569348,,0.7193230935906385,0.727994467123231,,fivesubtypes_rna_cvae:COAD:raw:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,raw,CVAE1-50,offaug_none,1,miRNA,CVAE,COAD | raw | offaug_none | CVAE1-50
real,RF,f1_score,fitted,36.44444444444444,0.7252700917208761,,0.7210751996565382,0.729464983785214,,fivesubtypes_rna_cvae:COAD:raw:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,raw,CVAE1-50,offaug_none,1,miRNA,CVAE,COAD | raw | offaug_none | CVAE1-50
real,RF,f1_score,fitted,37.1919191919192,0.7268295991652332,,0.7227682055949947,0.7308909927354716,,fivesubtypes_rna_cvae:COAD:raw:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,raw,CVAE1-50,offaug_none,1,miRNA,CVAE,COAD | raw | offaug_none | CVAE1-50
real,RF,f1_score,fitted,37.93939393939394,0.7283399600580953,,0.7244053141472099,0.7322746059689808,,fivesubtypes_rna_cvae:COAD:raw:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,raw,CVAE1-50,offaug_none,1,miRNA,CVAE,COAD | raw | offaug_none | CVAE1-50
real,RF,f1_score,fitted,38.68686868686869,0.7298036465468405,,0.7259893954355359,0.7336178976581451,,fivesubtypes_rna_cvae:COAD:raw:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,raw,CVAE1-50,offaug_none,1,miRNA,CVAE,COAD | raw | offaug_none | CVAE1-50
real,RF,f1_score,fitted,39.43434343434343,0.7312229617473427,,0.7275232389897041,0.7349226845049813,,fivesubtypes_rna_cvae:COAD:raw:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,raw,CVAE1-50,offaug_none,1,miRNA,CVAE,COAD | raw | offaug_none | CVAE1-50
real,RF,f1_score,fitted,40.18181818181819,0.7326000542422448,,0.7290093766275174,0.7361907318569723,,fivesubtypes_rna_cvae:COAD:raw:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,raw,CVAE1-50,offaug_none,1,miRNA,CVAE,COAD | raw | offaug_none | CVAE1-50
real,RF,f1_score,fitted,40.92929292929293,0.7339369310926741,,0.7304501396860081,0.7374237224993401,,fivesubtypes_rna_cvae:COAD:raw:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,raw,CVAE1-50,offaug_none,1,miRNA,CVAE,COAD | raw | offaug_none | CVAE1-50
real,RF,f1_score,fitted,41.67676767676768,0.7352354695398444,,0.7318477739017365,0.7386231651779523,,fivesubtypes_rna_cvae:COAD:raw:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,raw,CVAE1-50,offaug_none,1,miRNA,CVAE,COAD | raw | offaug_none | CVAE1-50
real,RF,f1_score,fitted,42.42424242424242,0.7364974275492893,,0.7332043172966992,0.7397905378018793,,fivesubtypes_rna_cvae:COAD:raw:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,raw,CVAE1-50,offaug_none,1,miRNA,CVAE,COAD | raw | offaug_none | CVAE1-50
real,RF,f1_score,fitted,43.17171717171718,0.7377244533303247,,0.7345217276163034,0.7409271790443459,,fivesubtypes_rna_cvae:COAD:raw:offaug_none:CVAE1-50:batch1,fivesubtypes_rna_cvae,COAD,COAD_5-2_filtered,raw,CVAE1-50,offaug_none,1,miRNA,CVAE,COAD | raw | offaug_none | CVAE1-50
